ticker,baseline_pca,tuned_pca,baseline_if,tuned_if,baseline_ae,tuned_ae,diff_pca,diff_if,diff_ae
PM,0.09046112290017233,3.053474384555763e-32,0.46218494278907934,0.5049061956085251,0.04873826955343044,0.1258941992989492,-0.09046112290017233,0.042721252819445776,0.07715592974551877
PNC,0.22965638433219737,3.4806806631289316e-32,0.47310636531354683,0.5091945038704384,0.044341259532283614,0.34211098695769454,-0.22965638433219737,0.03608813855689158,0.2977697274254109
PNR,0.19677354983296477,2.2971091700327757e-32,0.47108039703271287,0.49264344385582837,0.16815603743859267,0.3489386979100948,-0.19677354983296477,0.021563046823115495,0.18078266047150213
PNW,0.21694938327792046,1.5967710084374173e-32,0.44125048987028415,0.470160869830973,0.19090710571574096,0.2698635521769537,-0.21694938327792046,0.028910379960688848,0.07895644646121272
PODD,0.10759620609612029,2.4721937104316157e-32,0.42260015321953226,0.4573923163353219,0.035885790938361264,0.24872942569071121,-0.10759620609612029,0.03479216311578964,0.21284363475234996
POOL,0.06052217497748907,4.5802115768336444e-32,0.5139941731301639,0.5484739489454775,0.05807150801586254,0.07332206800125882,-0.06052217497748907,0.034479775815313585,0.015250559985396275
PPG,0.10270778474284253,2.829366172845248e-32,0.4212448979412088,0.4473960105866475,0.12299866356471277,0.18812516424737885,-0.10270778474284253,0.026151112645438734,0.06512650068266608
PPL,0.048537176623759455,5.09846181641421e-32,0.40725360620569734,0.4357204962447396,0.049696663745781036,0.0783331556656659,-0.048537176623759455,0.028466890039042236,0.028636491919884863
PRU,0.40214113601165596,4.834084160411962e-32,0.47762201488361034,0.5017961778647002,0.16203107373970457,0.6029237439592868,-0.40214113601165596,0.024174162981089875,0.44089267021958223
PSA,0.15250892251696335,3.3970777950884856e-32,0.472079590698375,0.5052013574829611,0.18407410415772374,0.22422585206586704,-0.15250892251696335,0.033121766784586115,0.0401517479081433
PSX,0.0812635136642578,1.0084869526973163e-32,0.41131971038729553,0.44228214858330356,0.07470464888128515,0.12473960189249055,-0.0812635136642578,0.030962438196008024,0.05003495301120539
PTC,0.16706052085840645,6.221738570910515e-32,0.501450107877814,0.5347655165677035,0.263247777839928,0.2053345081992462,-0.16706052085840645,0.03331540868988958,-0.057913269640681775
PWR,0.10827018205081423,3.7328024013032607e-32,0.4861814523965057,0.5077194002426121,0.05065248948589189,0.11655446493567827,-0.10827018205081423,0.02153794784610641,0.06590197544978638
PYPL,0.10040709031697773,2.0169739053946326e-32,0.45562828456267407,0.4998087687068917,0.08723176649037673,0.2302930582177803,-0.10040709031697773,0.04418048414421766,0.14306129172740356
QCOM,0.0564600197976979,6.387084033749669e-32,0.4795186874165127,0.508353755402349,0.03156144725957955,0.1956581692862055,-0.0564600197976979,0.028835067985836238,0.16409672202662595
QRVO,0.03091149935996468,3.1935420168748346e-32,0.4239786194442859,0.45757375255918964,0.12817533292466737,0.33813527549328987,-0.03091149935996468,0.03359513311490375,0.2099599425686225
RCL,0.024929501681649143,3.249569069802463e-32,0.421283148245909,0.45041481454281435,0.04286869224591482,0.04820964514638022,-0.024929501681649143,0.029131666296905334,0.0053409529004654
REG,0.06115956267740053,2.9134067522366915e-32,0.4203517381814019,0.4576969738990892,0.03496098434253104,0.08655410335487329,-0.06115956267740053,0.037345235717687275,0.05159311901234225
REGN,0.061065831227925686,2.4161666575039868e-32,0.526147235943582,0.5382408468303496,0.0400868586574542,0.13610822281478477,-0.061065831227925686,0.012093610886767525,0.09602136415733056
RF,0.10672194215935195,5.602705292762868e-33,0.40340148378650487,0.4396633146615154,0.049166571545717755,0.13389462975061642,-0.10672194215935195,0.03626183087501056,0.08472805820489866
RJF,0.1001904733808984,2.1290280112498898e-32,0.42215891680417705,0.44737821404499195,0.08589386111394835,0.14525430869857045,-0.1001904733808984,0.025219297240814897,0.0593604475846221
RL,0.06209653177874319,4.62688254963371e-33,0.452862931584765,0.48395845039256596,0.1697541010790299,0.24329929749518134,-0.06209653177874319,0.03109551880780098,0.07354519641615143
RMD,0.019829990657178193,2.2690956435689614e-32,0.44422016662542296,0.4645172951009633,0.22839252980315444,0.3551744249878427,-0.019829990657178193,0.020297128475540327,0.12678189518468824
ROK,0.03366748066515392,3.592734768984189e-32,0.4883724337662938,0.5201571526226602,0.044898558360740665,0.5316899586305651,-0.03366748066515392,0.031784718856366356,0.4867914002698245
ROL,0.16203437392928738,9.968547735445683e-32,0.5796106907814178,0.5942123241521841,0.14238261506788505,0.26806801074304987,-0.16203437392928738,0.014601633370766254,0.12568539567516482
ROP,0.15880471680564645,5.014421237022767e-32,0.44187805174307215,0.4810897304007224,0.09069116498324133,0.16590347605184347,-0.15880471680564645,0.03921167865765024,0.07521231106860214
ROST,0.03575492031840244,2.5212173817432905e-32,0.44944598214793074,0.478780103147738,0.0490003083701896,0.22903556834643385,-0.03575492031840244,0.029334120999807256,0.18003525997624426
RSG,0.06991100513066299,6.219002874966784e-32,0.4622185301237609,0.49087803714773764,0.09121478713477228,0.41486235250446823,-0.06991100513066299,0.028659507023976738,0.32364756536969597
RTX,0.19912348941973182,1.2606086908716453e-32,0.44150232231267467,0.48724296267981604,0.33848278577595486,0.5201708044682236,-0.19912348941973182,0.04574064036714137,0.18168801869226875
RVTY,0.1049826365333122,1.904919799539375e-32,0.41145908170251533,0.44586670693828195,0.16340902025649795,0.18573257770668591,-0.1049826365333122,0.034407625235766626,0.022323557450187964
SBAC,0.3132595311321947,2.9134067522366915e-32,0.44605983746762595,0.4755494735058673,0.3320265397549877,0.38528946522630975,-0.3132595311321947,0.02948963603824134,0.05326292547132205
SBUX,0.17552821338566535,3.277582596266278e-32,0.45236968541619066,0.4898914158514303,0.17395534884031005,0.22704321142450923,-0.17552821338566535,0.03752173043523965,0.053087862584199175
SCHW,0.46699656343456336,3.14451834556316e-32,0.4897250945245145,0.5124941109719954,0.40543706315055467,0.5794380259801021,-0.46699656343456336,0.02276901644748086,0.1740009628295474
SHW,0.07990653391873619,8.964328468420589e-33,0.43203549142142816,0.46243281163609007,0.06278296420571437,0.12883268279066964,-0.07990653391873619,0.030397320214661905,0.06604971858495527
SJM,0.01346737411340705,4.2860695489635937e-32,0.4546033744284403,0.47650155417623064,0.0160135408854199,0.2928245761804708,-0.01346737411340705,0.021898179747790347,0.2768110352950509
SLB,0.05250524512309956,2.752328975069759e-32,0.4420167493129992,0.47186603228874974,0.017054656471444996,0.32401425601911965,-0.05250524512309956,0.029849282975750513,0.30695959954767466
SNA,0.33448276755460515,4.881356986319649e-32,0.4688508776520023,0.4965327316401212,0.2210607729220545,0.43061273923084536,-0.33448276755460515,0.0276818539881189,0.20955196630879086
SNPS,0.04690708480323387,4.7622994988484376e-33,0.40551903901392616,0.44117726016450276,0.08922586018464297,0.15327166655143068,-0.04690708480323387,0.0356582211505766,0.06404580636678771
SO,0.14117736227430183,1.771855548836257e-32,0.4584758598032984,0.48854872919827136,0.055976477032998885,0.27668703973903525,-0.14117736227430183,0.030072869394972945,0.22071056270603637
SPG,0.14705138680633845,4.82532993339202e-32,0.4421388803867269,0.47611196637877373,0.07932049636427294,0.539403359072891,-0.14705138680633845,0.03397308599204685,0.4600828627086181
SPGI,0.018612449730008914,1.568757481973603e-32,0.43682947712443315,0.4623591871736346,0.020549999515190955,0.028980865598955737,-0.018612449730008914,0.02552971004920146,0.008430866083764782
SRE,0.06777055969356936,2.241082117105147e-32,0.41251991060022775,0.44954274494506485,0.08882516165686263,0.09589050223015438,-0.06777055969356936,0.03702283434483711,0.007065340573291751
STE,0.07816112729539701,6.912337654946189e-32,0.5726156238830221,0.5879773005038099,0.16563590746428644,0.2249966552560325,-0.07816112729539701,0.0153616766207878,0.05936074779174605
STLD,0.13715418476535954,3.648761821911818e-32,0.45595696824033244,0.4795463282007712,0.1177328177224144,0.22265880567905602,-0.13715418476535954,0.02358935996043876,0.10492598795664163
STT,0.1506803629402777,7.87180093633183e-32,0.49422104732807326,0.5281435465360417,0.026398657876704444,0.21443697455119715,-0.1506803629402777,0.033922499207968415,0.1880383166744927
STX,0.19055318161127,1.7368386407564892e-32,0.4293727425900172,0.4659514609072676,0.07866031914664816,0.2774072457819965,-0.19055318161127,0.0365787183172504,0.19874692663534832
STZ,0.28179320458059787,6.422100941829437e-32,0.5648012534085057,0.5838130117188699,0.15133438700266935,0.32361471327620767,-0.28179320458059787,0.01901175831036417,0.17228032627353831
SWK,0.09352953857925671,5.154488869341838e-32,0.4766417500234134,0.5079060447988608,0.025465679749247284,0.3220375601346863,-0.09352953857925671,0.0312642947754474,0.296571880385439
SWKS,0.15341718684750788,1.48471690258216e-32,0.4208747811294226,0.44468351973013065,0.08558290380108588,0.16877358026317865,-0.15341718684750788,0.023808738600708035,0.08319067646209277
SYF,0.23457876281704293,4.5451946687538766e-32,0.444956189222117,0.4730640557271117,0.3696014011973036,0.5668295574783123,-0.23457876281704293,0.028107866504994694,0.1972281562810087
SYK,0.21462963803179777,2.0730009583222612e-32,0.4612554510838334,0.5000843098437883,0.38795048572250734,0.35642834149935926,-0.21462963803179777,0.03882885875995484,-0.031522144223148085
SYY,0.058149281203926255,5.8828405574010116e-33,0.41600580642459145,0.444491032786139,0.04987155724151382,0.18527692269806478,-0.058149281203926255,0.028485226361547544,0.13540536545655096
T,0.06156956440364962,6.86375169498551e-32,0.5090895029665443,0.5339389184265745,0.2261079617919932,0.5033304245728616,-0.06156956440364962,0.024849415460030166,0.2772224627808684
TAP,0.07315167351316533,1.0084869526973163e-32,0.42171511745465834,0.45172668791587584,0.06410299035102589,0.19292127447737428,-0.07315167351316533,0.030011570461217496,0.12881828412634838
TDG,0.03262323422767292,9.113150327759602e-32,0.5538869490744792,0.5632044146374136,0.07716360071246686,0.30604760550721655,-0.03262323422767292,0.009317465562934335,0.22888400479474968
TDY,0.1585643190824982,4.944387420863231e-32,0.48433796868937473,0.5098910948658443,0.06962813876740265,0.17410119987098693,-0.1585643190824982,0.025553126176469543,0.10447306110358429
TECH,0.23703806363739235,4.482164234210294e-32,0.4556095475215302,0.48040952955216487,0.26940154698432217,0.47766463722395697,-0.23703806363739235,0.02479998203063466,0.2082630902396348
TEL,0.13378402045017504,2.0169739053946326e-32,0.42590980441993886,0.4566215055676356,0.060877331340396815,0.24505818090000042,-0.13378402045017504,0.030711701147696724,0.18418084955960362
TER,0.15224202623747016,1.820879220147932e-32,0.4201870904818352,0.45437388686767133,0.19336970939969042,0.21853393984530645,-0.15224202623747016,0.034186796385836105,0.025164230445616026
TFC,0.4855042733201428,3.636505904083899e-32,0.46242223305796337,0.4867339670410439,0.3249673977941389,0.48392875275256003,-0.4855042733201428,0.024311733983080508,0.15896135495842112
TFX,0.172475441430482,3.004450713244088e-32,0.4432442824176931,0.47414642060884243,0.17695384504685518,0.2069715919371867,-0.172475441430482,0.030902138191149342,0.030017746890331515
TGT,0.08348612520997532,3.949907231397822e-32,0.4881433928561029,0.5178950851025325,0.13824143501481434,0.2630593919502392,-0.08348612520997532,0.02975169224642954,0.12481795693542486
TJX,0.14670679723744087,2.241082117105147e-32,0.5021113422650926,0.5193137883924166,0.20911978187175653,0.2114151752364681,-0.14670679723744087,0.017202446127324023,0.002295393364711573
TMO,0.005611236009362819,1.2606086908716453e-32,0.41602894942583507,0.441737305053714,0.014507784380204876,0.01499534591212524,-0.005611236009362819,0.02570835562787893,0.0004875615319203646
TMUS,0.15004844855474134,7.115435721808842e-32,0.5203106505677491,0.5483535969973192,0.22632376917715788,0.5000198981582238,-0.15004844855474134,0.02804294642957017,0.2736961289810659
TPR,0.02501050887473294,1.400676323190717e-32,0.44005424212353317,0.4657812718048218,0.07646927407752838,0.17648907739813613,-0.02501050887473294,0.02572702968128865,0.10001980332060775
TRGP,0.11237563026257011,4.5802115768336444e-32,0.4590656202845772,0.49200969115484405,0.11914888909524243,0.2792947696934987,-0.11237563026257011,0.03294407087026685,0.16014588059825627
TRMB,0.049965253065669686,3.137514963947206e-32,0.4502814730074553,0.4743519575388184,0.08303909324113226,0.21602357231138136,-0.049965253065669686,0.024070484531363123,0.1329844790702491
TROW,0.046924582040334645,1.2886222173354596e-32,0.42493221554564203,0.4545697984003642,0.0439427794166455,0.22559081784101512,-0.046924582040334645,0.029637582854722178,0.1816480384243696
TRV,0.05039650999061512,1.0084869526973163e-32,0.41313975130853464,0.45084497905088994,0.058798594326365944,0.2632031175734941,-0.05039650999061512,0.037705227742355296,0.20440452324712818
TSCO,0.09077943297401883,3.249569069802463e-32,0.463534267231405,0.4975902427321697,0.1719041441607837,0.4602576367645947,-0.09077943297401883,0.03405597550076467,0.288353492603811
TSLA,0.09916516545840749,6.870317365250467e-32,0.5162984801145122,0.5521817317191043,0.1660299037906724,0.44028732437130347,-0.09916516545840749,0.03588325160459216,0.2742574205806311
TSN,0.07297203469517276,3.424653610201303e-32,0.4811228441484773,0.5184479922822096,0.28469754798562624,0.9064454152757953,-0.07297203469517276,0.03732514813373233,0.6217478672901691
TT,0.043919867314396926,5.49065118690761e-32,0.4866906496105037,0.508177298890419,0.10181705387576984,0.18358950027388063,-0.043919867314396926,0.021486649279915282,0.08177244639811079
TTWO,0.09981267290561448,3.844856507158518e-32,0.48793688409669195,0.5167625954718535,0.24154459531512495,0.3664354544432454,-0.09981267290561448,0.0288257113751616,0.12489085912812042
TXN,0.049342980849622624,4.061961337253079e-32,0.5452110402343675,0.5540450269622879,0.06604143595455879,0.06375178672346447,-0.049342980849622624,0.008833986727920351,-0.002289649231094315
TXT,0.04470539905741927,1.820879220147932e-32,0.42827228424024016,0.4609807779780292,0.01764340332633751,0.08000761126471037,-0.04470539905741927,0.03270849373778906,0.062364207938372856
TYL,0.10035325450616489,2.2130685906413328e-32,0.4178444132169578,0.4520242134044205,0.10922801430352598,0.16247571723516369,-0.10035325450616489,0.034179800187462694,0.053247702931637705
UAL,0.18759188256131443,5.014421237022767e-32,0.45964740647156904,0.487705590071882,0.23229612745187248,0.16127385088337515,-0.18759188256131443,0.02805818360031298,-0.07102227656849733
UDR,0.2467882612818272,4.657248774609134e-32,0.45184280918658537,0.4754341168496744,0.3846751975329896,0.3310204335164382,-0.2467882612818272,0.023591307663089034,-0.05365476401655145
UHS,0.26034680119608467,5.527418940391367e-32,0.5125081547926853,0.5358092777122831,0.3439487024511854,0.3857170014584522,-0.26034680119608467,0.02330112291959785,0.04176829900726681
ULTA,0.21798031728192077,3.0324642397079025e-32,0.44505622619948776,0.4778201011360277,0.1872607439618287,0.30572599546499507,-0.21798031728192077,0.03276387493653993,0.11846525150316636
UNH,0.08070876883804506,1.988960378930818e-32,0.44125124464645904,0.4717210739900484,0.0712562438097794,0.21334140422036807,-0.08070876883804506,0.030469829343589383,0.14208516041058866
UNP,0.2950886015893303,3.389636702121535e-32,0.44911038091144956,0.4722386585901034,0.19350957128247728,0.31321088444501927,-0.2950886015893303,0.02312827767865383,0.11970131316254198
UPS,0.10570592543921918,5.721762780234078e-32,0.5122990492243075,0.5438107382506219,0.7880685844761469,1.3025770741818528,-0.10570592543921918,0.031511689026314404,0.5145084897057058
URI,0.05445875168605174,1.4567033761183457e-32,0.41936613096706427,0.44384249782282525,0.016545174647137853,0.09886658101023077,-0.05445875168605174,0.02447636685576099,0.08232140636309292
USB,0.19538516585119625,1.652798061365046e-32,0.4418865280701954,0.4748650189533808,0.10763395356743623,0.1978743468802027,-0.19538516585119625,0.032978490883185385,0.09024039331276647
V,0.10978530242838623,3.053474384555763e-32,0.46318531674241303,0.5018036950721275,0.31065782545959014,0.6440970291964934,-0.10978530242838623,0.03861837832971449,0.3334392037369032
VICI,0.1391102363164323,3.1935420168748346e-32,0.4647393806576242,0.4903850588420845,0.25459394685437503,0.30518082565181975,-0.1391102363164323,0.025645678184460285,0.05058687879744472
VLO,0.04095291744915824,2.5002072368954297e-32,0.45989823053180257,0.485715971135494,0.14902905640575817,0.17218332964864907,-0.04095291744915824,0.025817740603691408,0.023154273242890905
VMC,0.4514193106028387,6.807286930706884e-32,0.5304615826179496,0.5484987976123115,0.28355857091109815,0.6658077858882898,-0.4514193106028387,0.01803721499436184,0.38224921497719166
VRSK,0.03129548485117703,5.8828405574010116e-33,0.4283924971052465,0.45538970717085453,0.020430832739740824,0.04451153445369037,-0.03129548485117703,0.026997210065608013,0.024080701713949545
VRSN,0.09706028692607688,2.2971091700327757e-32,0.44086216099273634,0.47494737939406273,0.07458408194245335,0.23700866961544287,-0.09706028692607688,0.03408521840132639,0.1624245876729895
VRTX,0.176328607922423,2.2130685906413328e-32,0.4960497315762151,0.5212591761207126,0.11678052630094699,0.2579469225834187,-0.176328607922423,0.025209444544497472,0.14116639628247174
VTR,0.028177874505206025,3.697785493223493e-32,0.4395150926552189,0.46443098274085215,0.032624460815088775,0.12523743440554339,-0.028177874505206025,0.024915890085633274,0.09261297359045462
VTRS,0.03888062164990831,3.6137449138320496e-32,0.4677133704666219,0.5098030593145025,0.03634519196424014,0.053325407213076124,-0.03888062164990831,0.04208968884788061,0.016980215248835986
VZ,0.04240125433345492,5.658732345690497e-32,0.4645036330388137,0.5019005712891043,0.04420180706835503,0.3263012772649806,-0.04240125433345492,0.03739693825029056,0.28209947019662557
WAB,0.03277205461517902,2.2690956435689614e-32,0.44144261336213697,0.47424967827571096,0.052255138856830266,0.09986895708112162,-0.03277205461517902,0.03280706491357399,0.04761381822429135
WAT,0.08451686746737178,4.8463400782398806e-32,0.4342168187960051,0.46751305360917644,0.11802946511243824,0.3516341954327188,-0.08451686746737178,0.033296234813171344,0.23360473032028056
WBA,0.023741917663321867,1.48471690258216e-32,0.4383766967246767,0.4777487866010458,0.04274387624827453,0.0879660526675945,-0.023741917663321867,0.03937208987636909,0.045222176419319964
WBD,0.14283764413781655,4.2580560224997797e-32,0.4734217813391676,0.5080036075528415,0.28765676790073674,0.3192151381569364,-0.14283764413781655,0.03458182621367384,0.031558370256199675
WDC,0.11910470020337449,2.044987431858447e-32,0.43337166500920576,0.47087129989495247,0.06271439324551917,0.13259108658585064,-0.11910470020337449,0.0374996348857467,0.06987669334033147
WEC,0.116513949812515,2.801352646381434e-32,0.42919507342903823,0.45848710173795587,0.2923163902593313,0.4171944787402186,-0.116513949812515,0.02929202830891764,0.12487808848088727
WELL,0.11933559126242575,1.7928656936841178e-32,0.4456373098447338,0.46963664029547364,0.11749381360874227,0.2541247491660196,-0.11933559126242575,0.02399933045073982,0.13663093555727734
WFC,0.1810503806088648,2.2760990251849152e-32,0.48143907970580674,0.5014796743562864,0.28117330740183183,0.45221361743249466,-0.1810503806088648,0.020040594650479637,0.17104031003066283
WM,0.043340898267271645,7.283516880591728e-32,0.49712450547978715,0.5279706820967139,0.009045354100445772,0.17340083745314752,-0.043340898267271645,0.03084617661692679,0.16435548335270175
WMB,0.1341386652365024,5.777789833161708e-32,0.4721991479719439,0.5084216140973401,0.1230677546445793,0.3992396673107704,-0.1341386652365024,0.0362224661253962,0.27617191266619107
WMT,0.027475169797738484,7.056344689424234e-32,0.5020389652557217,0.519849213040604,0.2267945398791621,0.6394839973708292,-0.027475169797738484,0.017810247784882383,0.4126894574916671
WRB,0.10528174999961193,4.033947810789265e-32,0.45690505949756,0.4790974926655105,0.04801334099524521,0.15885232530627139,-0.10528174999961193,0.022192433167950498,0.11083898431102618
WST,0.17341152944997032,5.714759398618126e-32,0.48490039896041964,0.519049752564244,0.154997289112551,0.23275616184696324,-0.17341152944997032,0.03414935360382437,0.07775887273441223
WTW,0.09681636198107565,2.745325593453805e-32,0.4560258612970274,0.4977290932737926,0.10234112295171816,0.14871299896392776,-0.09681636198107565,0.04170323197676523,0.0463718760122096
WY,0.10271345479850978,5.042434763486581e-32,0.45993389302648435,0.4972732995538248,0.17849836932767207,0.17039012183819718,-0.10271345479850978,0.03733940652734047,-0.00810824748947489
WYNN,0.020177575869896054,8.684193203782446e-33,0.4151110864341923,0.4503239278157825,0.03824554715889543,0.04370836196892417,-0.020177575869896054,0.0352128413815902,0.005462814810028742
XEL,0.09244987808806125,1.7928656936841178e-32,0.44053922057505324,0.4707833069582365,0.07124226102080346,0.11060787648189278,-0.09244987808806125,0.030244086383183266,0.039365615461089326
XOM,0.2067462435043651,5.525668094987379e-32,0.5025251056485776,0.5234932422803192,0.44865912929308965,0.7922900890015839,-0.2067462435043651,0.020968136631741685,0.3436309597084943
XYL,0.07865176970224629,2.1290280112498898e-32,0.43414970960380106,0.4623089063940834,0.08177158308730308,0.09186490699207393,-0.07865176970224629,0.028159196790282337,0.010093323904770857
YUM,0.05975320761565727,2.2690956435689614e-32,0.458691278017953,0.4922024803553186,0.09458020259449412,0.15622813660348386,-0.05975320761565727,0.0335112023373656,0.06164793400898974
ZBH,0.09130741880544378,1.9329333260031894e-32,0.4102460362197375,0.44608276127858254,0.10440301504947574,0.13267368018628714,-0.09130741880544378,0.035836725058845054,0.028270665136811396
ZBRA,0.2893631838171695,1.092702616629158e-31,0.5051663413853316,0.5366116497718888,0.2991013523669227,0.45973698622641074,-0.2893631838171695,0.031445308386557236,0.16063563385948804
ZTS,0.08768219360509827,2.801352646381434e-32,0.4130747950047258,0.43936138949117853,0.14364146726816515,0.14965602810676962,-0.08768219360509827,0.026286594486452708,0.006014560838604466
